,datetime,eo_code,motohours,eo_model_name,eo_model_id,eo_description,level_1_description,operation_start_date,operation_start_date_ts,motohours_date_ts,motohours_measure_ts
8494,2022-01-10,100000065619,79974.733,Самосвалы CAT 785C,65,Самосвал карьерный 785C №514,Олимпиадинский ГОК,2011-03-31,1301529600,1641772800,340243200
8495,2022-01-10,100000065618,84442.004,Самосвалы CAT 785C,65,Самосвал карьерный 785C №512,Олимпиадинский ГОК,2011-03-31,1301529600,1641772800,340243200
8496,2022-01-10,100000065617,82892.591,Самосвалы CAT 785C,65,Самосвал карьерный 785C №511,Олимпиадинский ГОК,2011-02-28,1298851200,1641772800,342921600
8497,2022-01-10,100000065615,84399.967,Самосвалы CAT 785C,65,Самосвал карьерный 785C №509,Олимпиадинский ГОК,2011-02-18,1297987200,1641772800,343785600
8498,2022-01-10,100000065614,85126.892,Самосвалы CAT 785C,65,Самосвал карьерный 785C №508,Олимпиадинский ГОК,2011-02-28,1298851200,1641772800,342921600
8499,2022-01-10,100000065613,86022.958,Самосвалы CAT 785C,65,Самосвал карьерный 785C №507,Олимпиадинский ГОК,2011-01-31,1296432000,1641772800,345340800
8500,2022-01-10,100000065612,87044.08,Самосвалы CAT 785C,65,Самосвал карьерный 785C №506,Олимпиадинский ГОК,2011-01-31,1296432000,1641772800,345340800
8501,2022-01-10,100000065611,85218.546,Самосвалы CAT 785C,65,Самосвал карьерный 785C №505,Олимпиадинский ГОК,2010-12-31,1293753600,1641772800,348019200
8502,2022-01-10,100000065609,82112.796,Самосвалы CAT 785C,65,Самосвал карьерный 785C №504,Олимпиадинский ГОК,2010-12-31,1293753600,1641772800,348019200
8503,2022-01-10,100000065608,84296.519,Самосвалы CAT 785C,65,Самосвал карьерный 785C №503,Олимпиадинский ГОК,2010-12-16,1292457600,1641772800,349315200
8504,2022-01-10,100000065607,83846.745,Самосвалы CAT 785C,65,Самосвал карьерный 785C №502,Олимпиадинский ГОК,2010-12-16,1292457600,1641772800,349315200
8505,2022-01-10,100000065606,89152.007,Самосвалы CAT 785C,65,Самосвал карьерный 785C №501,Олимпиадинский ГОК,2010-12-16,1292457600,1641772800,349315200
8506,2022-01-10,100000084412,25631.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №29,Полюс Магадан,2018-09-10,1536537600,1641772800,105235200
8507,2022-01-10,100000084411,27111.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №28,Полюс Магадан,2018-07-31,1532995200,1641772800,108777600
8508,2022-01-10,100000084410,27686.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №27,Полюс Магадан,2018-07-31,1532995200,1641772800,108777600
8509,2022-01-10,100000084409,27867.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №26,Полюс Магадан,2018-07-31,1532995200,1641772800,108777600
8510,2022-01-10,100000065981,42208.488,Самосвалы CAT 785C,65,Самосвал карьерный 785C №450,Олимпиадинский ГОК,2016-08-10,1470787200,1641772800,170985600
8511,2022-01-10,100000065980,42648.294,Самосвалы CAT 785C,65,Самосвал карьерный 785C №449,Олимпиадинский ГОК,2016-08-10,1470787200,1641772800,170985600
8512,2022-01-10,100000065979,41963.33,Самосвалы CAT 785C,65,Самосвал карьерный 785C №448,Олимпиадинский ГОК,2016-08-10,1470787200,1641772800,170985600
8513,2022-01-10,100000065978,42115.324,Самосвалы CAT 785C,65,Самосвал карьерный 785C №447,Олимпиадинский ГОК,2016-08-10,1470787200,1641772800,170985600
8514,2022-01-10,100000065977,41290.99,Самосвалы CAT 785C,65,Самосвал карьерный 785C №446,Олимпиадинский ГОК,2016-08-10,1470787200,1641772800,170985600
8515,2022-01-10,100000065976,82969.214,Самосвалы CAT 785C,65,Самосвал карьерный 785C №426,Олимпиадинский ГОК,2011-07-31,1312070400,1641772800,329702400
8516,2022-01-10,100000065975,78912.842,Самосвалы CAT 785C,65,Самосвал карьерный 785C №425,Олимпиадинский ГОК,2011-05-26,1306368000,1641772800,335404800
8517,2022-01-10,100000065974,81980.279,Самосвалы CAT 785C,65,Самосвал карьерный 785C №422,Олимпиадинский ГОК,2011-04-30,1304121600,1641772800,337651200
8518,2022-01-10,100000065972,82559.051,Самосвалы CAT 785C,65,Самосвал карьерный 785C №420,Олимпиадинский ГОК,2011-04-30,1304121600,1641772800,337651200
8519,2022-01-10,100000065971,82481.373,Самосвалы CAT 785C,65,Самосвал карьерный 785C №419,Олимпиадинский ГОК,2011-04-30,1304121600,1641772800,337651200
8520,2022-01-10,100000065970,84577.177,Самосвалы CAT 785C,65,Самосвал карьерный 785C №418,Олимпиадинский ГОК,2011-04-30,1304121600,1641772800,337651200
8521,2022-01-10,100000065969,79452.642,Самосвалы CAT 785C,65,Самосвал карьерный 785C №417,Олимпиадинский ГОК,2011-04-30,1304121600,1641772800,337651200
8522,2022-01-10,100000065968,82338.963,Самосвалы CAT 785C,65,Самосвал карьерный 785C №416,Олимпиадинский ГОК,2011-04-30,1304121600,1641772800,337651200
8523,2022-01-10,100000084408,27809.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №25,Полюс Магадан,2018-06-30,1530316800,1641772800,111456000
8524,2022-01-10,100000065967,79657.466,Самосвалы CAT 785C,65,Самосвал карьерный 785C №423,Олимпиадинский ГОК,2011-05-20,1305849600,1641772800,335923200
8525,2022-01-10,100000062399,61046.461,Самосвалы CAT 785C,65,Самосвал карьерный 785C №440,Олимпиадинский ГОК,2013-12-13,1386892800,1641772800,254880000
8526,2022-01-10,100000062398,59234.927,Самосвалы CAT 785C,65,Самосвал карьерный 785C №439,Олимпиадинский ГОК,2013-12-13,1386892800,1641772800,254880000
8527,2022-01-10,100000062397,62227.588,Самосвалы CAT 785C,65,Самосвал карьерный 785C №438,Олимпиадинский ГОК,2013-12-31,1388448000,1641772800,253324800
8528,2022-01-10,100000062396,61907.472,Самосвалы CAT 785C,65,Самосвал карьерный 785C №437,Олимпиадинский ГОК,2013-12-13,1386892800,1641772800,254880000
8529,2022-01-10,100000062395,61925.235,Самосвалы CAT 785C,65,Самосвал карьерный 785C №436,Олимпиадинский ГОК,2013-12-31,1388448000,1641772800,253324800
8530,2022-01-10,100000062394,64343.757,Самосвалы CAT 785C,65,Самосвал карьерный 785C №433,Олимпиадинский ГОК,2013-07-31,1375228800,1641772800,266544000
8531,2022-01-10,100000062393,59031.636,Самосвалы CAT 785C,65,Самосвал карьерный 785C №432,Олимпиадинский ГОК,2013-07-31,1375228800,1641772800,266544000
8532,2022-01-10,100000062392,63914.033,Самосвалы CAT 785C,65,Самосвал карьерный 785C №434,Олимпиадинский ГОК,2013-07-31,1375228800,1641772800,266544000
8533,2022-01-10,100000062391,63889.316,Самосвалы CAT 785C,65,Самосвал карьерный 785C №431,Олимпиадинский ГОК,2013-07-31,1375228800,1641772800,266544000
8534,2022-01-10,100000062390,65571.199,Самосвалы CAT 785C,65,Самосвал карьерный 785C №435,Олимпиадинский ГОК,2013-07-31,1375228800,1641772800,266544000
8535,2022-01-10,100000062389,55272.778,Самосвалы CAT 785C,65,Самосвал карьерный 785C №442,Олимпиадинский ГОК,2014-06-19,1403136000,1641772800,238636800
8536,2022-01-10,100000062388,58192.041,Самосвалы CAT 785C,65,Самосвал карьерный 785C №443,Олимпиадинский ГОК,2014-06-19,1403136000,1641772800,238636800
8537,2022-01-10,100000062387,55337.874,Самосвалы CAT 785C,65,Самосвал карьерный 785C №444,Олимпиадинский ГОК,2014-06-19,1403136000,1641772800,238636800
8538,2022-01-10,100000084407,26358.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №24,Полюс Магадан,2018-06-30,1530316800,1641772800,111456000
8539,2022-01-10,100000062386,55206.531,Самосвалы CAT 785C,65,Самосвал карьерный 785C №441,Олимпиадинский ГОК,2014-06-19,1403136000,1641772800,238636800
8540,2022-01-10,100000062385,51593.461,Самосвалы CAT 785C,65,Самосвал карьерный 785C №445,Олимпиадинский ГОК,2014-06-19,1403136000,1641772800,238636800
8541,2022-01-10,100000062384,79091.812,Самосвалы CAT 785C,65,Самосвал карьерный 785C №430,Олимпиадинский ГОК,2011-08-22,1313971200,1641772800,327801600
8542,2022-01-10,100000062383,80869.558,Самосвалы CAT 785C,65,Самосвал карьерный 785C №429,Олимпиадинский ГОК,2011-07-31,1312070400,1641772800,329702400
8543,2022-01-10,100000062382,79742.669,Самосвалы CAT 785C,65,Самосвал карьерный 785C №428,Олимпиадинский ГОК,2011-07-31,1312070400,1641772800,329702400
8544,2022-01-10,100000062381,80880.434,Самосвалы CAT 785C,65,Самосвал карьерный 785C №427,Олимпиадинский ГОК,2011-07-31,1312070400,1641772800,329702400
8545,2022-01-10,100000062380,79754.789,Самосвалы CAT 785C,65,Самосвал карьерный 785C №424,Олимпиадинский ГОК,2011-05-20,1305849600,1641772800,335923200
8546,2022-01-10,100000062378,95667.077,Самосвалы CAT 785C,65,Самосвал карьерный 785C №412,Олимпиадинский ГОК,2009-10-31,1256947200,1641772800,384825600
8547,2022-01-10,100000062376,94387.788,Самосвалы CAT 785C,65,Самосвал карьерный 785C №415,Олимпиадинский ГОК,2009-11-04,1257292800,1641772800,384480000
8548,2022-01-10,100000062373,96274.987,Самосвалы CAT 785C,65,Самосвал карьерный 785C №409,Олимпиадинский ГОК,2009-06-24,1245801600,1641772800,395971200
8549,2022-01-10,100000062372,96265.451,Самосвалы CAT 785C,65,Самосвал карьерный 785C №407,Олимпиадинский ГОК,2009-06-08,1244419200,1641772800,397353600
8550,2022-01-10,100000062371,97172.722,Самосвалы CAT 785C,65,Самосвал карьерный 785C №405,Олимпиадинский ГОК,2009-05-06,1241568000,1641772800,400204800
8551,2022-01-10,100000062370,100856.844,Самосвалы CAT 785C,65,Самосвал карьерный 785C №404,Олимпиадинский ГОК,2009-05-06,1241568000,1641772800,400204800
8552,2022-01-10,100000084406,28277.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №23,Полюс Магадан,2018-06-30,1530316800,1641772800,111456000
8553,2022-01-10,100000062369,97258.214,Самосвалы CAT 785C,65,Самосвал карьерный 785C №403,Олимпиадинский ГОК,2009-05-06,1241568000,1641772800,400204800
8554,2022-01-10,100000028868,96144.155,Самосвалы CAT 785C,65,Самосвал карьерный 785C №401,Олимпиадинский ГОК,2009-03-04,1236124800,1641772800,405648000
8555,2022-01-10,100000084405,27819.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №22,Полюс Магадан,2018-05-30,1527638400,1641772800,114134400
8556,2022-01-10,100000084404,27877.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №21,Полюс Магадан,2018-05-30,1527638400,1641772800,114134400
8557,2022-01-10,100000084403,28735.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №20,Полюс Магадан,2018-05-30,1527638400,1641772800,114134400
8558,2022-01-10,100000084402,28885.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №19,Полюс Магадан,2018-05-30,1527638400,1641772800,114134400
8559,2022-01-10,100000084401,29020.0,Самосвалы Komatsu 730E-8,69,Самосвал карьерный 730E-8 №18,Полюс Магадан,2018-04-23,1524441600,1641772800,117331200
