,datetime,eo_code,motohours
21768,2021-12-24,100000065612,86877.352
21770,2021-12-24,100000065611,84833.016
21772,2021-12-24,100000065609,81721.166
21774,2021-12-24,100000065608,83921.782
21776,2021-12-24,100000065607,83476.766
21778,2021-12-24,100000065606,88789.747
21780,2021-12-24,100000065979,41592.923
21782,2021-12-24,100000065978,41756.165
21784,2021-12-24,100000065977,40925.317
21786,2021-12-24,100000065976,82605.982
21788,2021-12-24,100000065975,78548.29
21790,2021-12-24,100000065974,81627.072
21793,2021-12-24,100000065971,82130.536
21795,2021-12-24,100000065970,84223.563
21797,2021-12-24,100000065969,79081.136
21799,2021-12-24,100000065968,82055.273
21801,2021-12-24,100000065967,79307.304
21803,2021-12-24,100000062399,60678.152
21805,2021-12-24,100000062398,58859.924
21807,2021-12-24,100000062397,61854.367
21809,2021-12-24,100000062396,61567.437
21811,2021-12-24,100000062395,61561.524
21813,2021-12-24,100000062394,63967.334
21815,2021-12-24,100000062393,58651.328
21817,2021-12-24,100000062392,63792.868
21820,2021-12-24,100000062390,65200.596
21822,2021-12-24,100000062389,55100.987
21824,2021-12-24,100000062388,57815.948
21826,2021-12-24,100000062387,54970.015
21828,2021-12-24,100000062386,54836.186
21830,2021-12-24,100000062385,51220.209
21832,2021-12-24,100000062384,78715.494
21834,2021-12-24,100000062383,80501.282
21836,2021-12-24,100000062382,79365.123
21838,2021-12-24,100000062381,80532.427
21840,2021-12-24,100000062380,79417.979
21842,2021-12-24,100000062379,94768.379
21844,2021-12-24,100000062378,95318.061
21846,2021-12-24,100000062377,95546.079
21848,2021-12-24,100000062376,94016.979
21850,2021-12-24,100000062373,95916.862
21852,2021-12-24,100000062372,95902.324
21854,2021-12-24,100000062371,96799.304
21856,2021-12-24,100000062370,100490.75
21858,2021-12-24,100000062369,96897.872
21860,2021-12-24,100000028868,95823.386
21861,2021-12-24,100000065969,79069.226
21863,2021-12-24,100000065643,69630.739
21865,2021-12-24,100000065641,70663.818
21867,2021-12-24,100000065640,70164.306
21869,2021-12-24,100000065639,71938.955
21871,2021-12-24,100000065638,69929.087
21873,2021-12-24,100000065637,72679.788
21875,2021-12-24,100000065636,57864.225
21877,2021-12-24,100000065635,60625.243
21879,2021-12-24,100000065634,59365.826
21881,2021-12-24,100000065633,57936.106
21883,2021-12-24,100000065632,57904.542
21885,2021-12-24,100000065631,57142.533
21887,2021-12-24,100000065630,60613.395
21889,2021-12-24,100000065629,60796.392
21891,2021-12-24,100000065628,53518.394
21893,2021-12-24,100000065627,61271.831
21895,2021-12-24,100000065626,62724.111
21897,2021-12-24,100000065625,60109.536
21899,2021-12-24,100000065624,61925.573
21901,2021-12-24,100000065623,63543.095
21903,2021-12-24,100000065622,82005.836
21905,2021-12-24,100000065620,84161.941
21907,2021-12-24,100000065619,79579.956
21909,2021-12-24,100000065618,84070.341
21911,2021-12-24,100000065617,82508.735
21913,2021-12-24,100000065616,85940.289
21915,2021-12-24,100000065615,84026.107
21917,2021-12-24,100000065614,84798.442
21919,2021-12-24,100000065613,85629.007
21921,2021-12-24,100000065612,86870.112
21923,2021-12-24,100000065611,84821.016
21925,2021-12-24,100000065609,81709.166
21927,2021-12-24,100000065608,83909.932
21929,2021-12-24,100000065607,83465.506
21931,2021-12-24,100000065606,88789.747
21933,2021-12-24,100000065979,41581.153
21935,2021-12-24,100000065978,41747.271
21937,2021-12-24,100000065977,40915.654
21939,2021-12-24,100000065976,82596.614
21941,2021-12-24,100000065975,78538.589
21943,2021-12-24,100000065974,81615.242
21945,2021-12-24,100000065972,82175.944
21947,2021-12-24,100000065971,82121.817
21949,2021-12-24,100000065970,84213.346
21952,2021-12-24,100000065968,82043.383
21954,2021-12-24,100000065967,79295.344
21956,2021-12-24,100000062399,60666.222
21958,2021-12-24,100000062398,58849.936
21960,2021-12-24,100000062397,61845.216
21962,2021-12-24,100000062396,61555.567
21964,2021-12-24,100000062395,61549.524
21966,2021-12-24,100000062394,63958.076
21968,2021-12-24,100000062393,58642.512
21969,2021-12-24,100000062392,63792.868
21971,2021-12-24,100000062391,63527.607
21973,2021-12-24,100000062390,65188.626
21975,2021-12-24,100000062389,55100.987
21977,2021-12-24,100000062388,57804.038
21979,2021-12-24,100000062387,54959.814
21981,2021-12-24,100000062386,54827.299
21983,2021-12-24,100000062385,51208.309
21985,2021-12-24,100000062384,78703.494
21987,2021-12-24,100000062383,80489.502
21989,2021-12-24,100000062382,79353.203
21991,2021-12-24,100000062381,80521.589
21993,2021-12-24,100000062380,79406.149
21995,2021-12-24,100000062379,94757.199
21997,2021-12-24,100000062378,95306.181
21999,2021-12-24,100000062377,95534.149
22001,2021-12-24,100000062376,94005.019
22003,2021-12-24,100000062373,95904.892
22005,2021-12-24,100000062372,95892.154
22007,2021-12-24,100000062371,96788.383
22009,2021-12-24,100000062370,100478.75
22011,2021-12-24,100000062369,96886.042
22013,2021-12-24,100000028868,95812.05
22015,2021-12-23,100000065968,82031.463
22016,2021-12-23,100000065972,82164.264
22019,2021-12-23,100000008674,29961.44
22020,2021-12-23,100000008673,30671.71
22022,2021-12-23,100000065623,63543.095
22024,2021-12-23,100000062398,58838.306
22025,2021-12-23,100000062395,61537.544
22027,2021-12-23,100000062386,54815.559
22029,2021-12-23,100000062385,51196.319
22032,2021-12-23,100000065638,69917.087
22033,2021-12-23,100000065635,60613.243
22035,2021-12-23,100000065630,60601.395
22038,2021-12-23,100000065629,60784.392
22040,2021-12-23,100000065628,53506.394
22042,2021-12-23,100000062380,79394.229
22044,2021-12-23,100000062383,80477.522
22046,2021-12-23,100000062382,79341.283
22048,2021-12-23,100000062381,80510.85
22049,2021-12-23,100000065975,78528.056
22052,2021-12-23,100000065974,81603.242
22055,2021-12-23,100000065969,79058.626
22058,2021-12-23,100000065616,85928.289
22060,2021-12-23,100000065609,81697.166
22062,2021-12-23,100000065608,83897.932
22064,2021-12-23,100000062379,94745.549
22065,2021-12-23,100000062377,95523.289
22068,2021-12-23,100000062373,95892.892
22069,2021-12-23,100000062369,96874.082
22071,2021-12-23,100000065976,82584.984
22073,2021-12-23,100000065622,81994.026
22075,2021-12-23,100000065618,84059.141
22077,2021-12-23,100000065615,84014.377
22080,2021-12-23,100000065967,79283.384
22082,2021-12-23,100000062378,95295.381
22083,2021-12-23,100000062388,57793.03
22085,2021-12-23,100000062399,60654.232
22087,2021-12-23,100000062397,61833.296
22090,2021-12-23,100000065633,57924.576
22092,2021-12-23,100000065637,72668.885
22093,2021-12-23,100000065979,41569.243
22096,2021-12-23,100000065978,41735.411
22097,2021-12-23,100000065640,70152.326
22100,2021-12-23,100000065639,71926.955
22101,2021-12-23,100000062376,93993.019
22104,2021-12-23,100000062371,96777.807
22106,2021-12-23,100000028868,95800.08
22107,2021-12-23,100000065971,82110.277
22110,2021-12-23,100000065970,84201.726
22112,2021-12-23,100000065620,84149.941
22113,2021-12-23,100000065619,79567.956
22115,2021-12-23,100000065617,82496.735
22117,2021-12-23,100000065614,84798.092
22119,2021-12-23,100000065613,85617.077
22121,2021-12-23,100000065612,86858.182
22123,2021-12-23,100000065611,84809.146
22126,2021-12-23,100000065607,83455.172
22127,2021-12-23,100000065636,57852.225
22130,2021-12-23,100000065634,59353.826
22132,2021-12-23,100000065631,57130.533
22134,2021-12-23,100000065624,61916.863
22136,2021-12-23,100000062396,61543.787
22138,2021-12-23,100000062394,63946.116
22140,2021-12-23,100000062393,58630.782
22142,2021-12-23,100000062389,55100.987
22144,2021-12-23,100000062387,54949.081
22145,2021-12-23,100000062372,95880.434
22148,2021-12-23,100000062370,100466.75
22149,2021-12-23,100000062384,78691.574
22151,2021-12-23,100000065606,88789.747
22154,2021-12-23,100000065627,61259.831
22156,2021-12-23,100000065626,62712.311
22158,2021-12-23,100000065625,60097.536
22159,2021-12-23,100000062392,63792.868
22160,2021-12-23,100000062391,63516.097
22162,2021-12-23,100000062390,65177.82
22164,2021-12-23,100000065632,57892.542
22166,2021-12-23,100000065977,40903.744
22168,2021-12-23,100000065643,69619.379
22170,2021-12-23,100000065641,70663.818
22172,2021-12-23,100000065972,82153.479
22174,2021-12-23,100000065643,69608.029
22176,2021-12-23,100000065641,70663.818
22178,2021-12-23,100000065640,70140.406
22180,2021-12-23,100000065639,71915.905
22182,2021-12-23,100000065638,69905.087
22184,2021-12-23,100000065637,72658.371
22186,2021-12-23,100000065636,57850.225
22188,2021-12-23,100000065635,60601.243
22190,2021-12-23,100000065634,59342.136
22192,2021-12-23,100000065633,57912.966
22194,2021-12-23,100000065632,57880.692
22196,2021-12-23,100000065631,57118.533
22198,2021-12-23,100000065630,60589.515
22200,2021-12-23,100000065629,60772.392
22202,2021-12-23,100000065628,53494.394
22204,2021-12-23,100000065627,61247.831
22206,2021-12-23,100000065626,62700.501
22208,2021-12-23,100000065625,60085.536
22210,2021-12-23,100000065624,61904.863
22212,2021-12-23,100000065623,63543.095
22214,2021-12-23,100000065622,81982.906
22216,2021-12-23,100000065620,84137.941
22218,2021-12-23,100000065619,79555.956
22220,2021-12-23,100000065618,84047.141
22222,2021-12-23,100000065617,82484.815
22224,2021-12-23,100000065616,85916.289
22226,2021-12-23,100000065615,84002.377
22228,2021-12-23,100000065614,84793.542
22230,2021-12-23,100000065613,85605.077
22232,2021-12-23,100000065612,86846.182
22234,2021-12-23,100000065611,84805.566
22236,2021-12-23,100000065609,81685.166
22238,2021-12-23,100000065608,83885.932
22240,2021-12-23,100000065607,83443.192
22242,2021-12-23,100000065606,88789.747
22244,2021-12-23,100000065979,41557.273
22246,2021-12-23,100000065978,41725.092
22248,2021-12-23,100000065977,40891.754
22250,2021-12-23,100000065976,82573.404
22252,2021-12-23,100000065975,78516.416
22254,2021-12-23,100000065974,81591.242
22257,2021-12-23,100000065971,82110.147
22259,2021-12-23,100000065970,84191.41
22261,2021-12-23,100000065969,79046.696
22263,2021-12-23,100000065968,82021.06
22265,2021-12-23,100000065967,79271.384
22268,2021-12-23,100000062399,60644.219
22270,2021-12-23,100000062398,58826.406
22272,2021-12-23,100000062397,61823.047
22274,2021-12-23,100000062396,61531.827
22276,2021-12-23,100000062395,61527.504
22278,2021-12-23,100000062394,63936.199
22280,2021-12-23,100000062393,58618.842
22282,2021-12-23,100000062392,63784.38
22284,2021-12-23,100000062391,63515.427
22286,2021-12-23,100000062390,65165.88
22288,2021-12-23,100000062389,55100.987
22290,2021-12-23,100000062388,57781.14
22292,2021-12-23,100000062387,54937.241
22294,2021-12-23,100000062386,54803.669
22296,2021-12-23,100000062385,51186.719
22298,2021-12-23,100000062384,78679.624
22300,2021-12-23,100000062383,80465.552
22302,2021-12-23,100000062382,79331.283
22304,2021-12-23,100000062381,80500.666
22307,2021-12-23,100000062380,79383.881
22309,2021-12-23,100000062379,94735.741
22311,2021-12-23,100000062378,95283.891
22313,2021-12-23,100000062377,95512.733
22315,2021-12-23,100000062376,93981.019
22317,2021-12-23,100000062373,95882.434
22319,2021-12-23,100000062372,95871.75
22321,2021-12-23,100000062371,96766.217
22323,2021-12-23,100000062370,100454.75
22325,2021-12-23,100000062369,96863.609
22327,2021-12-23,100000028868,95788.24
22328,2021-12-22,100000062398,58815.736
22330,2021-12-23,100000008674,29949.44
22331,2021-12-23,100000008673,30660.13
22332,2021-12-22,100000008674,29937.44
22333,2021-12-22,100000008673,30648.13
22335,2021-12-22,100000065643,69596.029
22337,2021-12-22,100000065641,70663.818
22339,2021-12-22,100000065640,70128.406
22341,2021-12-22,100000065639,71903.905
22343,2021-12-22,100000065638,69893.087
22345,2021-12-22,100000065637,72646.371
22347,2021-12-22,100000065636,57839.665
22349,2021-12-22,100000065635,60589.243
22351,2021-12-22,100000065634,59330.136
22353,2021-12-22,100000065633,57901.246
22355,2021-12-22,100000065632,57868.692
22357,2021-12-22,100000065631,57106.533
22359,2021-12-22,100000065630,60577.665
22361,2021-12-22,100000065629,60760.392
22363,2021-12-22,100000065628,53482.394
22365,2021-12-22,100000065627,61235.831
22367,2021-12-22,100000065626,62690.171
22369,2021-12-22,100000065625,60073.536
22371,2021-12-22,100000065624,61894.807
22373,2021-12-22,100000065623,63543.095
22375,2021-12-22,100000065622,81971.056
22377,2021-12-22,100000065620,84125.941
22379,2021-12-22,100000065619,79543.956
22381,2021-12-22,100000065618,84036.217
22383,2021-12-22,100000065617,82472.815
22385,2021-12-22,100000065616,85904.289
22387,2021-12-22,100000065615,83990.377
22389,2021-12-22,100000065614,84781.542
22391,2021-12-22,100000065613,85593.817
22393,2021-12-22,100000065612,86834.182
22395,2021-12-22,100000065611,84802.856
22397,2021-12-22,100000065609,81682.956
22399,2021-12-22,100000065608,83873.932
22401,2021-12-22,100000065607,83431.192
22403,2021-12-22,100000065606,88789.747
22405,2021-12-22,100000065979,41546.697
22407,2021-12-22,100000065978,41713.292
22409,2021-12-22,100000065977,40881.276
22411,2021-12-22,100000065976,82563.796
22413,2021-12-22,100000065975,78506.544
22415,2021-12-22,100000065974,81579.332
22417,2021-12-22,100000065972,82142.71
22419,2021-12-22,100000065971,82098.297
22421,2021-12-22,100000065970,84179.48
22423,2021-12-22,100000065969,79034.936
22425,2021-12-22,100000065968,82010.056
22427,2021-12-22,100000065967,79260.824
22429,2021-12-22,100000062399,60637.649
22432,2021-12-22,100000062397,61811.077
22434,2021-12-22,100000062396,61520.137
22436,2021-12-22,100000062395,61515.584
22438,2021-12-22,100000062394,63924.419
22439,2021-12-22,100000062393,58606.852
22441,2021-12-22,100000062392,63779.25
22443,2021-12-22,100000062391,63505.127
22445,2021-12-22,100000062390,65156.3
22447,2021-12-22,100000062389,55095.987
22449,2021-12-22,100000062388,57770.134
22451,2021-12-22,100000062387,54926.614
22453,2021-12-22,100000062386,54792.876
22455,2021-12-22,100000062385,51174.859
22457,2021-12-22,100000062384,78668.879
22459,2021-12-22,100000062383,80454.85
22461,2021-12-22,100000062382,79319.523
22463,2021-12-22,100000062381,80489.156
22465,2021-12-22,100000062380,79373.013
22467,2021-12-22,100000062379,94723.871
22469,2021-12-22,100000062378,95273.358
22471,2021-12-22,100000062377,95501.253
22473,2021-12-22,100000062376,93969.931
22475,2021-12-22,100000062373,95872.334
22477,2021-12-22,100000062372,95859.95
22479,2021-12-22,100000062371,96755.372
22481,2021-12-22,100000062370,100442.75
22483,2021-12-22,100000062369,96851.739
22485,2021-12-22,100000028868,95776.29
22486,2021-12-22,100000062395,61503.724
22487,2021-12-20,100000065980,42209.389
22488,2021-12-20,100000065981,41770.645
22489,2021-12-20,100000065981,41760.624
22490,2021-12-20,100000065980,42198.529
22491,2021-12-19,100000065981,41749.684
22492,2021-12-19,100000065980,42187.641
22493,2021-12-19,100000065980,42178.789
22494,2021-12-19,100000065981,41740.351
22495,2021-12-18,100000065980,42168.57
22496,2021-12-18,100000065981,41729.522
22497,2021-12-18,100000065981,41718.687
22498,2021-12-18,100000065980,42157.528
22499,2021-12-17,100000065980,42146.801
22500,2021-12-17,100000065981,41707.516
22501,2021-12-17,100000065980,42135.709
22502,2021-12-17,100000065981,41697.501
22503,2021-12-16,100000065980,42124.959
22504,2021-12-16,100000065981,41686.668
22505,2021-12-16,100000065980,42114.118
22506,2021-12-16,100000065981,41675.452
22507,2021-12-15,100000065980,42103.076
22508,2021-12-15,100000065981,41664.738
22509,2021-12-15,100000065981,41654.938
22510,2021-12-15,100000065980,42092.714
22511,2021-12-22,100000008674,29925.95
22512,2021-12-22,100000008673,30636.62
22514,2021-12-22,100000065643,69584.029
22516,2021-12-22,100000065641,70663.818
22518,2021-12-22,100000065640,70116.486
22520,2021-12-22,100000065639,71892.925
22522,2021-12-22,100000065638,69881.277
22524,2021-12-22,100000065637,72634.371
22526,2021-12-22,100000065636,57828.125
22528,2021-12-22,100000065635,60577.243
22530,2021-12-22,100000065634,59318.476
22532,2021-12-22,100000065633,57889.246
22534,2021-12-22,100000065632,57856.902
22536,2021-12-22,100000065631,57102.893
22538,2021-12-22,100000065630,60565.665
22540,2021-12-22,100000065629,60753.062
22542,2021-12-22,100000065628,53470.394
22544,2021-12-22,100000065627,61223.831
22546,2021-12-22,100000065626,62681.801
22548,2021-12-22,100000065625,60061.536
22550,2021-12-22,100000065624,61882.807
22552,2021-12-22,100000065623,63543.095
22554,2021-12-22,100000065622,81959.846
22556,2021-12-22,100000065620,84113.941
22558,2021-12-22,100000065619,79532.316
22560,2021-12-22,100000065618,84025.323
22562,2021-12-22,100000065617,82460.935
22564,2021-12-22,100000065616,85892.289
22566,2021-12-22,100000065615,83979.017
22568,2021-12-22,100000065614,84769.542
22570,2021-12-22,100000065613,85581.887
22572,2021-12-22,100000065612,86822.182
22574,2021-12-22,100000065611,84791.856
22576,2021-12-22,100000065609,81674.956
22578,2021-12-22,100000065608,83862.932
22580,2021-12-22,100000065607,83422.502
22582,2021-12-22,100000065606,88785.787
22586,2021-12-22,100000065979,41534.747
22588,2021-12-22,100000065978,41702.743
22590,2021-12-22,100000065977,40869.296
22592,2021-12-22,100000065976,82551.886
22594,2021-12-22,100000065975,78496.023
22596,2021-12-22,100000065974,81567.372
22598,2021-12-22,100000065972,82130.81
22600,2021-12-22,100000065971,82086.367
22602,2021-12-22,100000065970,84167.61
22604,2021-12-22,100000065969,79022.946
22606,2021-12-22,100000065968,81998.106
22608,2021-12-22,100000065967,79249.064
22610,2021-12-22,100000062399,60637.649
22612,2021-12-22,100000062398,58804.925
22614,2021-12-22,100000062397,61799.147
22616,2021-12-22,100000062396,61509.508
22619,2021-12-22,100000062394,63914.877
22621,2021-12-22,100000062393,58596.152
22623,2021-12-22,100000062392,63779.25
22625,2021-12-22,100000062391,63493.537
22627,2021-12-22,100000062390,65144.32
22629,2021-12-22,100000062389,55086.137
22631,2021-12-22,100000062388,57758.594
22633,2021-12-22,100000062387,54914.694
22635,2021-12-22,100000062386,54781.136
22637,2021-12-22,100000062385,51165.999
22639,2021-12-22,100000062384,78657.359
22641,2021-12-22,100000062383,80448.07
22643,2021-12-22,100000062382,79319.433
22645,2021-12-22,100000062381,80478.83
22647,2021-12-22,100000062380,79361.413
22649,2021-12-22,100000062379,94711.901
22651,2021-12-22,100000062378,95261.858
22653,2021-12-22,100000062377,95490.557
22655,2021-12-22,100000062376,93958.061
22657,2021-12-22,100000062373,95860.414
22659,2021-12-22,100000062372,95848.01
22661,2021-12-22,100000062371,96743.912
22663,2021-12-22,100000062370,100430.75
22665,2021-12-22,100000062369,96842.999
22667,2021-12-22,100000028868,95764.33
22675,2021-12-21,100000065636,57816.125
22678,2021-12-21,100000065631,57102.893
22680,2021-12-21,100000065630,60553.865
22682,2021-12-21,100000065624,61870.807
22683,2021-12-21,100000065623,63543.095
22686,2021-12-21,100000062398,58793.105
22688,2021-12-21,100000062396,61498.996
22690,2021-12-21,100000062386,54769.316
22691,2021-12-21,100000062381,80467.06
22694,2021-12-21,100000065974,81556.392
22696,2021-12-21,100000065969,79011.046
22697,2021-12-21,100000065620,84103.012
22698,2021-12-21,100000065617,82448.935
22700,2021-12-21,100000065616,85880.289
22703,2021-12-21,100000065614,84757.542
22705,2021-12-21,100000065609,81662.956
22707,2021-12-21,100000065607,83422.082
22709,2021-12-21,100000062379,94700.041
22711,2021-12-21,100000062377,95479.377
22712,2021-12-21,100000062373,95848.444
22714,2021-12-21,100000062372,95837.311
22717,2021-12-21,100000062371,96733.404
22719,2021-12-21,100000062370,100418.75
22721,2021-12-21,100000028868,95752.36
22723,2021-12-21,100000065643,69572.809
22724,2021-12-21,100000065641,70663.818
22727,2021-12-21,100000065640,70104.486
22728,2021-12-21,100000065639,71880.975
22730,2021-12-21,100000065632,57844.902
22733,2021-12-21,100000065626,62669.901
22735,2021-12-21,100000065625,60049.536
22737,2021-12-21,100000062392,63779.25
22738,2021-12-21,100000062390,65133.557
22741,2021-12-21,100000062387,54904.261
22742,2021-12-21,100000065970,84155.95
22745,2021-12-21,100000065619,79520.316
22747,2021-12-21,100000065967,79238.318
22748,2021-12-21,100000065611,84779.856
22750,2021-12-21,100000065606,88773.787
22751,2021-12-21,100000065977,40857.306
22754,2021-12-21,100000065635,60565.243
22755,2021-12-21,100000065633,57877.476
22757,2021-12-21,100000065629,60741.062
22759,2021-12-21,100000065627,61211.831
22761,2021-12-21,100000062399,60632.039
22762,2021-12-21,100000062395,61492.796
22765,2021-12-21,100000062391,63482.768
22767,2021-12-21,100000062388,57746.684
22769,2021-12-21,100000065638,69881.087
22770,2021-12-21,100000065637,72623.191
22773,2021-12-21,100000065979,41525.227
22775,2021-12-21,100000065978,41690.883
22778,2021-12-21,100000062384,78646.6
22779,2021-12-21,100000062383,80436.32
22781,2021-12-21,100000065622,81948.666
22783,2021-12-21,100000065618,84014.813
22785,2021-12-21,100000062382,79307.903
22786,2021-12-21,100000065976,82540.326
22788,2021-12-21,100000065975,78485.394
22790,2021-12-21,100000065972,82119.22
22793,2021-12-21,100000065971,82074.517
22794,2021-12-21,100000065968,81986.416
22796,2021-12-21,100000065615,83967.017
22799,2021-12-21,100000065613,85574.657
22800,2021-12-21,100000065612,86810.182
22803,2021-12-21,100000065608,83850.932
22805,2021-12-21,100000062380,79350.627
22806,2021-12-21,100000062378,95251.316
22809,2021-12-21,100000062376,93949.051
22810,2021-12-21,100000062369,96832.649
22813,2021-12-21,100000065634,59306.856
22815,2021-12-21,100000065628,53458.394
22817,2021-12-21,100000062397,61787.267
22819,2021-12-21,100000062394,63903.007
22821,2021-12-21,100000062393,58584.452
22822,2021-12-21,100000062389,55079.137
22825,2021-12-21,100000062385,51155.089
22826,2021-12-21,100000008674,29913.95
22827,2021-12-21,100000008673,30624.62
22829,2021-12-21,100000065611,84767.856
22832,2021-12-21,100000062384,78634.91
22833,2021-12-21,100000062386,54758.99
22834,2021-12-21,100000062395,61480.856
22838,2021-12-21,100000062392,63779.25
22840,2021-12-21,100000062382,79296.183
22843,2021-12-21,100000062371,96733.324
22844,2021-12-21,100000065608,83839.242
22845,2021-12-21,100000062388,57738.114
22846,2021-12-21,100000062377,95468.302
22847,2021-12-21,100000065967,79226.388
22849,2021-12-21,100000065614,84745.542
22852,2021-12-21,100000065606,88761.787
22855,2021-12-21,100000062397,61775.307
22858,2021-12-21,100000062383,80424.47
22860,2021-12-21,100000065636,57804.635
22861,2021-12-21,100000062385,51144.391
22863,2021-12-21,100000062387,54892.471
22865,2021-12-21,100000065976,82528.476
22868,2021-12-21,100000065628,53458.379
22869,2021-12-21,100000065977,40845.416
22870,2021-12-21,100000062393,58574.902
22877,2021-12-21,100000065641,70663.818
22878,2021-12-21,100000065972,82108.875
22879,2021-12-21,100000065974,81548.102
22881,2021-12-21,100000065615,83955.017
22884,2021-12-21,100000062394,63891.137
22885,2021-12-21,100000065632,57833.182
22888,2021-12-21,100000062396,61487.076
22896,2021-12-21,100000065629,60729.062
22897,2021-12-21,100000065630,60541.865
22898,2021-12-21,100000062389,55067.387
22903,2021-12-21,100000065968,81974.416
22904,2021-12-21,100000062378,95239.776
22905,2021-12-21,100000062390,65121.847
22906,2021-12-21,100000065622,81936.666
22910,2021-12-21,100000065633,57865.476
22914,2021-12-21,100000062379,94690.924
22916,2021-12-21,100000065613,85562.667
22917,2021-12-21,100000065627,61199.831
22920,2021-12-21,100000065634,59294.856
22921,2021-12-21,100000065617,82436.935
22922,2021-12-21,100000065618,84002.813
22925,2021-12-21,100000065639,71869.655
22926,2021-12-21,100000062399,60631.189
22931,2021-12-21,100000065638,69880.939
22932,2021-12-21,100000065969,78999.286
22933,2021-12-21,100000062380,79338.797
22935,2021-12-21,100000065623,63543.095
22936,2021-12-21,100000065640,70092.516
22937,2021-12-21,100000065624,61858.807
22938,2021-12-21,100000028868,95742.63
22939,2021-12-21,100000062372,95825.821
22942,2021-12-21,100000065625,60037.536
22944,2021-12-21,100000062373,95836.884
22945,2021-12-21,100000065626,62657.931
22946,2021-12-21,100000065631,57096.893
22947,2021-12-21,100000065619,79508.316
22950,2021-12-21,100000062376,93937.271
22951,2021-12-21,100000062369,96820.719
22952,2021-12-21,100000065643,69560.899
22953,2021-12-21,100000062398,58782.649
22954,2021-12-21,100000065979,41513.317
22955,2021-12-21,100000062381,80459.54
22960,2021-12-21,100000065635,60553.243
22961,2021-12-21,100000062391,63472.695
22963,2021-12-21,100000062370,100406.75
22964,2021-12-21,100000065607,83421.082
22966,2021-12-21,100000065620,84092.012
22968,2021-12-21,100000065609,81650.956
22969,2021-12-21,100000065978,41681.191
22973,2021-12-21,100000065616,85868.289
22974,2021-12-21,100000065637,72611.191
22977,2021-12-21,100000065975,78473.504
22981,2021-12-21,100000065970,84145.022
22983,2021-12-21,100000065971,82063.937
22984,2021-12-21,100000065612,86799.919
22986,2021-12-21,100000008674,29901.98
22987,2021-12-21,100000008673,30612.87
22988,2021-12-20,100000008674,29889.98
22989,2021-12-20,100000008673,30600.87
22991,2021-12-20,100000065643,69548.899
22993,2021-12-20,100000065641,70663.818
22995,2021-12-20,100000065640,70080.536
22997,2021-12-20,100000065639,71857.655
22999,2021-12-20,100000065638,69870.939
23001,2021-12-20,100000065637,72599.191
23003,2021-12-20,100000065636,57792.635
23005,2021-12-20,100000065635,60541.243
23007,2021-12-20,100000065634,59283.306
23009,2021-12-20,100000065633,57853.476
23011,2021-12-20,100000065632,57821.182
23013,2021-12-20,100000065631,57084.893
23015,2021-12-20,100000065630,60530.105
23017,2021-12-20,100000065629,60717.062
23019,2021-12-20,100000065628,53446.379
23021,2021-12-20,100000065627,61188.831
23023,2021-12-20,100000065626,62645.961
23025,2021-12-20,100000065625,60025.536
23027,2021-12-20,100000065624,61846.807
23029,2021-12-20,100000065623,63543.095
23031,2021-12-20,100000065622,81926.12
23033,2021-12-20,100000065620,84080.012
23035,2021-12-20,100000065619,79496.316
23037,2021-12-20,100000065618,83990.813
23039,2021-12-20,100000065617,82424.935
23041,2021-12-20,100000065616,85856.289
23043,2021-12-20,100000065615,83943.017
23045,2021-12-20,100000065614,84733.542
23047,2021-12-20,100000065613,85550.667
23049,2021-12-20,100000065612,86787.919
23051,2021-12-20,100000065611,84764.776
23053,2021-12-20,100000065609,81638.956
23055,2021-12-20,100000065608,83827.242
23057,2021-12-20,100000065607,83409.082
23059,2021-12-20,100000065606,88749.787
23063,2021-12-20,100000065979,41501.357
23065,2021-12-20,100000065978,41669.261
23067,2021-12-20,100000065977,40833.436
23069,2021-12-20,100000065976,82516.676
23071,2021-12-20,100000065975,78461.624
23073,2021-12-20,100000065974,81536.242
23075,2021-12-20,100000065972,82097.904
23077,2021-12-20,100000065971,82062.077
23079,2021-12-20,100000065970,84133.492
23081,2021-12-20,100000065969,78988.401
23083,2021-12-20,100000065968,81962.456
23085,2021-12-20,100000065967,79214.458
23087,2021-12-20,100000062399,60622.489
23089,2021-12-20,100000062398,58770.699
23091,2021-12-20,100000062397,61764.348
23093,2021-12-20,100000062396,61476.259
23095,2021-12-20,100000062395,61470.018
23097,2021-12-20,100000062394,63879.157
23099,2021-12-20,100000062393,58563.142
23100,2021-12-20,100000062392,63779.25
23102,2021-12-20,100000062391,63460.785
23104,2021-12-20,100000062390,65111.173
23106,2021-12-20,100000062389,55055.387
23108,2021-12-20,100000062388,57726.284
23110,2021-12-20,100000062387,54881.652
23112,2021-12-20,100000062386,54749.8
23114,2021-12-20,100000062385,51133.914
23116,2021-12-20,100000062384,78624.106
23118,2021-12-20,100000062383,80422.83
23120,2021-12-20,100000062382,79284.183
23122,2021-12-20,100000062381,80448.68
23124,2021-12-20,100000062380,79327.973
23126,2021-12-20,100000062379,94682.112
23128,2021-12-20,100000062378,95229.089
23130,2021-12-20,100000062377,95457.477
23132,2021-12-20,100000062376,93926.234
23134,2021-12-20,100000062373,95825.034
23136,2021-12-20,100000062372,95814.901
23138,2021-12-20,100000062371,96722.509
23140,2021-12-20,100000062370,100394.75
23142,2021-12-20,100000062369,96808.819
