Документ измерений,Дата,Показания счетчика,ЕдиницаИзмерПризнака,Единица оборудования
31325993,3/29/2022,"399822,000",км,100000084396
31325926,3/29/2022,"29954,000",МТЧ,100000084397
31325912,3/29/2022,"368794,000",км,100000084397
31325830,3/29/2022,"26662,000",МТЧ,100000084398
31325796,3/29/2022,"329760,000",км,100000084398
31325673,3/29/2022,"30421,000",МТЧ,100000084399
31325649,3/29/2022,"378640,000",км,100000084399
31325619,3/29/2022,"27102,000",МТЧ,100000084400
31325585,3/29/2022,"342213,000",км,100000084400
31325569,3/29/2022,"30834,000",МТЧ,100000084401
31325535,3/29/2022,"384185,000",км,100000084401
31325521,3/29/2022,"30687,000",МТЧ,100000084402
31325509,3/29/2022,"387997,000",км,100000084402
31325469,3/29/2022,"30528,000",МТЧ,100000084403
31325458,3/29/2022,"385823,000",км,100000084403
31325402,3/29/2022,"372891,000",км,100000084404
31325213,3/29/2022,"29555,000",МТЧ,100000084405
31325187,3/29/2022,"371029,000",км,100000084405
31325088,3/29/2022,"30065,000",МТЧ,100000084406
31325067,3/29/2022,"376669,000",км,100000084406
31325027,3/29/2022,"28142,000",МТЧ,100000084407
31325016,3/29/2022,"349907,000",км,100000084407
31324962,3/29/2022,"29603,000",МТЧ,100000084408
31324951,3/29/2022,"373377,000",км,100000084408
31324782,3/29/2022,"29585,000",МТЧ,100000084409
31324688,3/29/2022,"377152,000",км,100000084409
31324583,3/29/2022,"29512,000",МТЧ,100000084410
31324569,3/29/2022,"376167,000",км,100000084410
31324410,3/29/2022,"28924,000",МТЧ,100000084411
31324344,3/29/2022,"363586,000",км,100000084411
31324202,3/29/2022,"27074,000",МТЧ,100000084412
31324163,3/29/2022,"341224,000",км,100000084412
31319923,3/28/2022,"80763,379",МТЧ,100000062384
31319905,3/28/2022,"995741,220",км,100000062384
31319890,3/28/2022,"82083,983",МТЧ,100000062383
31319851,3/28/2022,"1048894,355",км,100000062383
31319837,3/28/2022,"81485,716",МТЧ,100000062382
31319817,3/28/2022,"1073982,231",км,100000062382
31319798,3/28/2022,"82523,363",МТЧ,100000062381
31319784,3/28/2022,"1041616,193",км,100000062381
31319771,3/28/2022,"84698,945",МТЧ,100000065976
31319764,3/28/2022,"1098970,717",км,100000065976
31319702,3/28/2022,"84114,919",МТЧ,100000065622
31319630,3/28/2022,"1115920,609",км,100000065622
31319678,3/28/2022,"80616,659",МТЧ,100000065975
31319657,3/28/2022,"1024682,833",км,100000065975
31319615,3/28/2022,"83660,290",МТЧ,100000065974
31319604,3/28/2022,"1037768,937",км,100000065974
31319591,3/28/2022,"84267,164",МТЧ,100000065972
31319582,3/28/2022,"1086067,439",км,100000065972
31319571,3/28/2022,"84120,194",МТЧ,100000065971
31319558,3/28/2022,"1051939,550",км,100000065971
31319536,3/28/2022,"86261,361",МТЧ,100000065970
31319519,3/28/2022,"1121603,237",км,100000065970
31319497,3/28/2022,"81096,062",МТЧ,100000065969
31319482,3/28/2022,"1056699,180",км,100000065969
31319471,3/28/2022,"83898,929",МТЧ,100000065968
31319456,3/28/2022,"1093569,455",км,100000065968
31319427,3/28/2022,"86151,819",МТЧ,100000065620
31319407,3/28/2022,"1161844,640",км,100000065620
31319379,3/28/2022,"81705,237",МТЧ,100000065619
31319381,3/28/2022,"1068581,466",км,100000065619
31319365,3/28/2022,"85622,084",МТЧ,100000065618
31319354,3/28/2022,"1145926,835",км,100000065618
31319289,3/28/2022,"84667,877",МТЧ,100000065617
31319323,3/28/2022,"1123537,006",км,100000065617
31319313,3/28/2022,"87930,016",МТЧ,100000065616
31319297,3/28/2022,"1160220,020",км,100000065616
31319276,3/28/2022,"85791,561",МТЧ,100000065615
31319210,3/28/2022,"1107095,455",км,100000065615
31319249,3/28/2022,"86806,705",МТЧ,100000065614
31319228,3/28/2022,"1126488,753",км,100000065614
31319211,3/28/2022,"87482,926",МТЧ,100000065613
31319195,3/28/2022,"1168635,806",км,100000065613
31319184,3/28/2022,"88684,913",МТЧ,100000065612
31319171,3/28/2022,"1180219,069",км,100000065612
31319145,3/28/2022,"81374,771",МТЧ,100000065967
31319129,3/28/2022,"1049558,124",км,100000065967
31319082,3/28/2022,"86929,340",МТЧ,100000065611
31319067,3/28/2022,"1126511,250",км,100000065611
31319046,3/28/2022,"83869,888",МТЧ,100000065609
31318899,3/28/2022,"1163096,146",км,100000065609
31319022,3/28/2022,"86043,473",МТЧ,100000065608
31319009,3/28/2022,"1112485,259",км,100000065608
31318985,3/28/2022,"85594,085",МТЧ,100000065607
31318974,3/28/2022,"1125706,264",км,100000065607
31318963,3/28/2022,"90879,944",МТЧ,100000065606
31318953,3/28/2022,"1206142,426",км,100000065606
31318670,3/28/2022,"81442,486",МТЧ,100000062380
31318736,3/28/2022,"1035781,602",км,100000062380
31318545,3/28/2022,"96784,395",МТЧ,100000062379
31318498,3/28/2022,"1240114,895",км,100000062379
31318464,3/28/2022,"97596,534",МТЧ,100000062377
31318448,3/28/2022,"1234268,867",км,100000062377
31318433,3/28/2022,"96105,669",МТЧ,100000062376
31318411,3/28/2022,"97862,101",МТЧ,100000062373
31318335,3/28/2022,"1235776,999",км,100000062373
31318391,3/28/2022,"97938,686",МТЧ,100000062372
31318383,3/28/2022,"1215312,509",км,100000062372
31318362,3/28/2022,"98755,088",МТЧ,100000062371
31318345,3/28/2022,"1232251,673",км,100000062371
31318325,3/28/2022,"102526,106",МТЧ,100000062370
31318210,3/28/2022,"1239066,958",км,100000062370
31318297,3/28/2022,"99000,867",МТЧ,100000062369
31318280,3/28/2022,"1242071,798",км,100000062369
31318116,3/28/2022,"97827,432",МТЧ,100000028868
31318180,3/28/2022,"1221710,589",км,100000028868
31318071,3/28/2022,"59897,754",МТЧ,100000065636
31318061,3/28/2022,"814520,022",км,100000065636
31318051,3/28/2022,"62699,607",МТЧ,100000065635
31318023,3/28/2022,"61392,705",МТЧ,100000065634
31318009,3/28/2022,"829326,257",км,100000065634
31317987,3/28/2022,"59811,564",МТЧ,100000065633
31317969,3/28/2022,"821468,911",км,100000065633
31317953,3/28/2022,"59930,158",МТЧ,100000065632
31317942,3/28/2022,"811432,019",км,100000065632
31317914,3/28/2022,"59145,819",МТЧ,100000065631
31317884,3/28/2022,"62540,840",МТЧ,100000065630
31317874,3/28/2022,"846226,425",км,100000065630
31317850,3/28/2022,"62706,730",МТЧ,100000065629
31317740,3/28/2022,"861028,779",км,100000065629
31317720,3/28/2022,"55534,694",МТЧ,100000065628
31317796,3/28/2022,"766672,866",км,100000065628
31317543,3/28/2022,"63238,999",МТЧ,100000065627
31317518,3/28/2022,"867071,734",км,100000065627
31317470,3/28/2022,"64717,915",МТЧ,100000065626
31317492,3/28/2022,"899291,525",км,100000065626
31317478,3/28/2022,"63852,387",МТЧ,100000065624
31317434,3/28/2022,"884544,981",км,100000065624
31317413,3/28/2022,"65459,647",МТЧ,100000065623
31317396,3/28/2022,"895525,047",км,100000065623
31317378,3/28/2022,"62733,153",МТЧ,100000062399
31317358,3/28/2022,"788789,144",км,100000062399
31317336,3/28/2022,"60966,238",МТЧ,100000062398
31317322,3/28/2022,"786640,543",км,100000062398
31317314,3/28/2022,"63647,172",МТЧ,100000062397
31317298,3/28/2022,"828449,904",км,100000062397
31317239,3/28/2022,"63328,415",МТЧ,100000062396
31317262,3/28/2022,"806693,362",км,100000062396
31317180,3/28/2022,"63248,431",МТЧ,100000062395
31317242,3/28/2022,"825883,731",км,100000062395
31317167,3/28/2022,"65984,808",МТЧ,100000062394
31317040,3/28/2022,"835857,535",км,100000062394
31317105,3/28/2022,"60737,906",МТЧ,100000062393
31317089,3/28/2022,"786954,058",км,100000062393
31317019,3/28/2022,"65477,929",МТЧ,100000062392
31316979,3/28/2022,"834492,346",км,100000062392
31317025,3/28/2022,"65572,868",МТЧ,100000062391
31316996,3/28/2022,"830237,925",км,100000062391
31316984,3/28/2022,"67254,488",МТЧ,100000062390
31316957,3/28/2022,"877833,972",км,100000062390
31316699,3/28/2022,"56947,993",МТЧ,100000062389
31316750,3/28/2022,"750817,708",км,100000062389
31316782,3/28/2022,"59807,897",МТЧ,100000062388
31316729,3/28/2022,"774510,396",км,100000062388
31316755,3/28/2022,"57033,474",МТЧ,100000062387
31316736,3/28/2022,"732978,917",км,100000062387
31316712,3/28/2022,"56931,693",МТЧ,100000062386
31316678,3/28/2022,"738280,328",км,100000062386
31316689,3/28/2022,"53312,080",МТЧ,100000062385
31316654,3/28/2022,"727434,743",км,100000062385
31316641,3/28/2022,"43933,207",МТЧ,100000065981
31316632,3/28/2022,"551167,379",км,100000065981
31316615,3/28/2022,"44384,410",МТЧ,100000065980
31316560,3/28/2022,"552131,089",км,100000065980
31316550,3/28/2022,"43697,476",МТЧ,100000065979
31316535,3/28/2022,"546766,283",км,100000065979
31316390,3/28/2022,"43838,199",МТЧ,100000065978
31316487,3/28/2022,"538611,977",км,100000065978
31316457,3/28/2022,"42885,278",МТЧ,100000065977
31316443,3/28/2022,"538303,543",км,100000065977
31316099,3/28/2022,"71532,848",МТЧ,100000065643
31316083,3/28/2022,"982726,381",км,100000065643
31316064,3/28/2022,"72758,823",МТЧ,100000065641
31316053,3/28/2022,"982913,124",км,100000065641
31316024,3/28/2022,"72263,142",МТЧ,100000065640
31316011,3/28/2022,"999500,333",км,100000065640
31315970,3/28/2022,"74085,237",МТЧ,100000065639
31315868,3/28/2022,"1031697,744",км,100000065639
31315839,3/28/2022,"72088,560",МТЧ,100000065638
31315910,3/28/2022,"992332,894",км,100000065638
31315958,3/28/2022,"74653,448",МТЧ,100000065637
31315939,3/28/2022,"1035913,736",км,100000065637
31315090,3/28/2022,"32112,490",МТЧ,100000008674
31314947,3/28/2022,"32829,220",МТЧ,100000008673
31310935,3/28/2022,"27062,000",МТЧ,100000084412
31310915,3/28/2022,"341036,000",км,100000084412
31310903,3/28/2022,"28914,000",МТЧ,100000084411
31310891,3/28/2022,"363442,000",км,100000084411
31310857,3/28/2022,"29500,000",МТЧ,100000084410
31310843,3/28/2022,"375983,000",км,100000084410
31310815,3/28/2022,"29573,000",МТЧ,100000084409
31310801,3/28/2022,"376956,000",км,100000084409
31310770,3/28/2022,"29591,000",МТЧ,100000084408
31310739,3/28/2022,"373190,000",км,100000084408
31310726,3/28/2022,"28130,000",МТЧ,100000084407
31310695,3/28/2022,"349716,000",км,100000084407
31310674,3/28/2022,"30062,000",МТЧ,100000084406
31310623,3/28/2022,"376623,000",км,100000084406
31310607,3/28/2022,"29543,000",МТЧ,100000084405
31310591,3/28/2022,"370867,000",км,100000084405
31310450,3/28/2022,"372724,000",км,100000084404
31310419,3/28/2022,"30516,000",МТЧ,100000084403
31310358,3/28/2022,"385634,000",км,100000084403
31310346,3/28/2022,"30675,000",МТЧ,100000084402
31310334,3/28/2022,"387807,000",км,100000084402
31310191,3/28/2022,"30822,000",МТЧ,100000084401
31310117,3/28/2022,"384015,000",км,100000084401
31310103,3/28/2022,"27090,000",МТЧ,100000084400
31310089,3/28/2022,"342041,000",км,100000084400
31310010,3/28/2022,"30409,000",МТЧ,100000084399
31309981,3/28/2022,"378459,000",км,100000084399
31309897,3/28/2022,"26650,000",МТЧ,100000084398
31309873,3/28/2022,"329570,000",км,100000084398
31309859,3/28/2022,"29942,000",МТЧ,100000084397
31309845,3/28/2022,"368605,000",км,100000084397
31309742,3/28/2022,"32133,000",МТЧ,100000084396
31309678,3/28/2022,"399646,000",км,100000084396
31307326,3/28/2022,"62688,751",МТЧ,100000065635
31307259,3/28/2022,"819525,821",км,100000065635
31307294,3/28/2022,"59897,124",МТЧ,100000065636
31307240,3/28/2022,"814363,111",км,100000065636
31307246,3/28/2022,"61382,085",МТЧ,100000065634
31307212,3/28/2022,"829157,920",км,100000065634
31307174,3/28/2022,"59811,494",МТЧ,100000065633
31307130,3/28/2022,"821291,401",км,100000065633
31307089,3/28/2022,"59134,920",МТЧ,100000065631
31307143,3/28/2022,"802529,903",км,100000065631
31307131,3/28/2022,"62695,761",МТЧ,100000065629
31307115,3/28/2022,"860865,270",км,100000065629
31307104,3/28/2022,"59919,465",МТЧ,100000065632
31307075,3/28/2022,"811261,751",км,100000065632
31307057,3/28/2022,"62537,370",МТЧ,100000065630
31306909,3/28/2022,"846057,444",км,100000065630
31306997,3/28/2022,"55523,672",МТЧ,100000065628
31306981,3/28/2022,"766499,057",км,100000065628
31306971,3/28/2022,"63228,236",МТЧ,100000065627
31306956,3/28/2022,"866885,211",км,100000065627
31306942,3/28/2022,"65449,423",МТЧ,100000065623
31306820,3/28/2022,"895405,795",км,100000065623
31306915,3/28/2022,"63840,697",МТЧ,100000065624
31306894,3/28/2022,"884404,003",км,100000065624
31306878,3/28/2022,"64716,605",МТЧ,100000065626
31306863,3/28/2022,"899118,682",км,100000065626
31306851,3/28/2022,"71522,117",МТЧ,100000065643
31306841,3/28/2022,"982565,930",км,100000065643
31306828,3/28/2022,"72747,860",МТЧ,100000065641
31306805,3/28/2022,"982747,684",км,100000065641
31306793,3/28/2022,"72080,000",МТЧ,100000065638
31306776,3/28/2022,"992155,706",км,100000065638
31306756,3/28/2022,"74074,323",МТЧ,100000065639
31306668,3/28/2022,"1031541,799",км,100000065639
31306731,3/28/2022,"74652,848",МТЧ,100000065637
31306722,3/28/2022,"1035745,721",км,100000065637
31306713,3/28/2022,"72251,752",МТЧ,100000065640
31306693,3/28/2022,"999325,076",км,100000065640
31306676,3/28/2022,"84104,389",МТЧ,100000065622
31306656,3/28/2022,"1115778,459",км,100000065622
31306634,3/28/2022,"86141,499",МТЧ,100000065620
31306621,3/28/2022,"1161659,727",км,100000065620
31306608,3/28/2022,"81693,807",МТЧ,100000065619
31306588,3/28/2022,"1068407,043",км,100000065619
31306571,3/28/2022,"85621,844",МТЧ,100000065618
31306531,3/28/2022,"1145757,432",км,100000065618
31306479,3/28/2022,"84655,947",МТЧ,100000065617
31306505,3/28/2022,"1123357,404",км,100000065617
31306487,3/28/2022,"87918,986",МТЧ,100000065616
31306466,3/28/2022,"1160082,904",км,100000065616
31306446,3/28/2022,"85784,391",МТЧ,100000065615
31306434,3/28/2022,"1106916,818",км,100000065615
31306409,3/28/2022,"86796,065",МТЧ,100000065614
31306391,3/28/2022,"1126328,141",км,100000065614
31306383,3/28/2022,"87475,556",МТЧ,100000065613
31306356,3/28/2022,"1168480,183",км,100000065613
31306343,3/28/2022,"88673,373",МТЧ,100000065612
31306330,3/28/2022,"1180063,124",км,100000065612
31306304,3/28/2022,"86917,890",МТЧ,100000065611
31306276,3/28/2022,"1126344,273",км,100000065611
31305928,3/28/2022,"83858,428",МТЧ,100000065609
31306246,3/28/2022,"1162919,762",км,100000065609
31306233,3/28/2022,"86031,983",МТЧ,100000065608
31306221,3/28/2022,"1112300,068",км,100000065608
31306159,3/28/2022,"85582,865",МТЧ,100000065607
31306188,3/28/2022,"1125521,512",км,100000065607
31306168,3/28/2022,"90868,444",МТЧ,100000065606
31306131,3/28/2022,"1205968,778",км,100000065606
31306116,3/28/2022,"43921,617",МТЧ,100000065981
31306098,3/28/2022,"551023,504",км,100000065981
31306083,3/28/2022,"44372,510",МТЧ,100000065980
31306062,3/28/2022,"552042,092",км,100000065980
31306047,3/28/2022,"43685,836",МТЧ,100000065979
31306026,3/28/2022,"546624,822",км,100000065979
31306005,3/28/2022,"43826,689",МТЧ,100000065978
31305992,3/28/2022,"538465,366",км,100000065978
31305909,3/28/2022,"42875,018",МТЧ,100000065977
31305971,3/28/2022,"538148,724",км,100000065977
31305962,3/28/2022,"53300,880",МТЧ,100000062385
31305937,3/28/2022,"727296,021",км,100000062385
31305915,3/28/2022,"57022,799",МТЧ,100000062387
31305895,3/28/2022,"732840,836",км,100000062387
31305878,3/28/2022,"59795,917",МТЧ,100000062388
31305862,3/28/2022,"774360,566",км,100000062388
31305700,3/28/2022,"56946,863",МТЧ,100000062389
31305842,3/28/2022,"750802,448",км,100000062389
31305768,3/28/2022,"56920,903",МТЧ,100000062386
31305814,3/28/2022,"738144,661",км,100000062386
31305802,3/28/2022,"62721,913",МТЧ,100000062399
31305777,3/28/2022,"788644,625",км,100000062399
31305756,3/28/2022,"60954,378",МТЧ,100000062398
31305742,3/28/2022,"786505,198",км,100000062398
31305728,3/28/2022,"63635,572",МТЧ,100000062397
31305708,3/28/2022,"828305,868",км,100000062397
31305686,3/28/2022,"63316,525",МТЧ,100000062396
31305629,3/28/2022,"806562,684",км,100000062396
31305662,3/28/2022,"63236,491",МТЧ,100000062395
31305654,3/28/2022,"825753,374",км,100000062395
31305639,3/28/2022,"67242,628",МТЧ,100000062390
31305617,3/28/2022,"877693,959",км,100000062390
31305603,3/28/2022,"65466,139",МТЧ,100000062392
31305591,3/28/2022,"834344,448",км,100000062392
31305584,3/28/2022,"65972,918",МТЧ,100000062394
31305572,3/28/2022,"835721,707",км,100000062394
31305563,3/28/2022,"60726,276",МТЧ,100000062393
31305554,3/28/2022,"786807,125",км,100000062393
31305439,3/28/2022,"65561,970",МТЧ,100000062391
31305527,3/28/2022,"830089,061",км,100000062391
31305511,3/28/2022,"80751,699",МТЧ,100000062384
31305498,3/28/2022,"995652,384",км,100000062384
31305481,3/28/2022,"82073,062",МТЧ,100000062383
31305398,3/28/2022,"1048740,019",км,100000062383
31305461,3/28/2022,"81474,996",МТЧ,100000062382
31305446,3/28/2022,"1073833,850",км,100000062382
31305425,3/28/2022,"82511,433",МТЧ,100000062381
31305409,3/28/2022,"1041463,628",км,100000062381
31305385,3/28/2022,"84688,955",МТЧ,100000065976
31305371,3/28/2022,"1098849,695",км,100000065976
